Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
667824522,5,2019-4,Ireland,"Its the dream for kids but hard work.  Food terrible worst ever.  Micky's cafe a rip off  Hotels OK but small rooms, transfers to park busy and lots of shoving around.  Rides have long ques and in heat unbearably to do.  P",Disneyland_Paris
667703038,2,2019-4,United States,"As my title suggests   bring in the Americans to show you how to run it better. We were a family of 9 visiting Easter week, queue time for the rides were between 1   2 hours long, so in a 8 hour visit you only had 5 6 rides in total. In the US the Disney staff are more efficient, as one guest leaves the ride, the next is entering onto it, not something we saw here, staff very slow. We queued 45 minutes to buy an ice cream on Main Street, only one person serving, our daughter queued 30 minutes to buy a Micky Mouse key ring, again just one person serving in the gift shop. Quite a few of the rides not working, the main Disney train not available for the full 3 days we were there, the Dumbo ride also broken down for the whole 3 day visit. My advice is only visit in low season,",Disneyland_Paris
667688068,4,2019-4,Canada,"Disneyland paris is beautiful and clean. It's smaller than florida but manageable to do in a day. The fireworks display at the end of the night was so nice. Everything is perfectly Disney and what you'd expect at a Disney them park. Went in April and many of the attractions such as the Railroad, dumbo, and haunted manor were closed for refurbishment which made the other attractions more crowded. Big plus   the train to from Paris is literally right there which makes it convenient. Negative   For some reason there was long lines at the food carts, food pavilions and stores (no matter where we went 5 10 people minimum were waiting). ",Disneyland_Paris
667625797,5,2019-4,Sweden,"I just Love Disneyland ParkBeen there several times with my wife and kids(Now 10 & 13 and still loves it)Sure there are some negatives  the prices   everything is expensive  be preparerad to pay    100 for lunch for a family of four, souvenirs costs  the cues to the attractions   sometimes over 2 hrs  remember to collect fastpasses as foten as you are eligeble",Disneyland_Paris
667573212,3,2019-4,United Kingdom,I visited Disneyland Paris with my 2 nieces and my sister in law during the Easter school holidays   although I expected long queues for the rides waiting 1 hour and 20minutes for a hotdog was unacceptable. Another long wait was at the ice cream and coffee shop 55 minutes for an ice cream   staff were not in least bit worried about these quest intact they appeared to be on a go slow   having visited Disneyland Paris many many times I will not be returning,Disneyland_Paris
667557905,3,2019-4,United States,"Don't get my wrong, my family have been to Disneyland Paris twice in as many years, my kids love it and the atmosphere is unique. I think its going a bit far to call it magical though. I wont comment on queues for rides, as you expect this in any theme park anywhere and if it really bothers you there are ways to speed it up of course if you want to pay more. I think what is really lacking though in 2019 is organisation and updating the offering. For a start, nobody should have to queue for an hour to buy a hotdog, the restauarnt areas are hopelessly disorganised and innefficient. The systems just dont work and add so much time. I had about 8 people in front of me on two days to buy 'fast food' and it took an hour. Its also expensive and very limited in choice. Basically if you dont eat junk food, there is not much for you here. There is also nowhere you can charge a phone, not a single charge point in the whole park. And when it takes an hour and a half to queue for a ride, phones etc and quite useful for keeping the kids amused. As there is nothing else going on. It seems so easy to make some improvements that would make the experince so much better and the amount of money being made could surely justify putting a bit back in! Also some rides just seem perpetually closed. Which is annoying when you are returning. The theme parks in UK are a lot more efficient, but I guess they dont have those famous ears to let them get away with it. I call it QUEUEURODISNEY now but will no doubt be back.",Disneyland_Paris
667525007,5,2019-4,United Kingdom,"First time to Disneyland Paris. Really enjoyed it.Went with an open mind as my only other Disney experience is a number of visits to Walt Disney World in Florida, that is on a completely different scale and if you go to Disneyland Paris expecting the same, you will be disappointed... It is completely different.First of all my gripe, the fast pass system is rubbish. Doesn't work, means alot of back and forward and wasted time. They need to sort it out.That wasy only issue. The park is clean, familiar with other parks... The layout and amenities, rides and eateries.Had a Caseys Corner, loved that. Beignet, loved that too. Family had a great time.I would recommend a visit, we stayed close by at Dream Castle Hotel and the transport links etc were fantastic.There was one incident that I will be contacting Disney about, wasn't caused by them... But the company I purchased the tickets from in the UK... Feel a situation could have been handled better by them. I haven't marked down on that but felt the way it was handled... Wasnt Disney style. ",Disneyland_Paris
667458156,4,2019-1,United Kingdom,"We went to Disneyland in JanuraryWasnt as magical as i remember.firstly we were all stuck in an area till it opened very crammed, we had fast track tickets but noone told us we had to collect then before they ran out so every ride we queued for between 60 to 90 minutes even the small rides and every character we saw you had to queue for unlike previoulsy when i visited characters walked around greeting guests .On a plus side the parade and light show were superb and it was lovely and clean",Disneyland_Paris
667308717,2,2019-4,United Kingdom,"We decided to take our 6 year old for a long weekend. I must say we are very disappointed with the experience in general. Whilst I appreciate it was school holidays and the crowds were huge, I cannot see the value in paying so much for passes when actually you are likely not even to make it to 10 attractions over 2 days because of the queues. Some of the attractions were closed for renovation and others just look very tired and dated. The staff are poorly trained and for both days we were sent on a goose chase for our tickets because we had some vouchers. On day one we queued for over an hour!. We had downloaded the passes to our phones and one would expect that just like your plane ticket this should work at the barrier but no it didn   t! Leading us to queue at three different queues as none of the staff was trained enough to to know what to do. On the first day after what felt like endless hours queuing we were given tickets for    both days   , except this was not the case so the same drama the second day, another 70 minutes of queuing. This put us on a back foot for both days meaning we only had limited time and endless queues to endure before we could visit any attraction. The place is also VERY EXPENSIVE for the most basic things i.e. food I paid    37 or so for a meal of fries, a small bottle of water and a fish burger, 1 small portion of fries and 4 chicken nuggets. On day two we decided to leave the park and eat at one of the restaurants by he entrance. It was much more reasonable, it was proper food and peaceful. Merchandise is also cheap and tacky but EXPENSIVE!. We also stayed in a vacation club and not at Disney. This was a great choice away from all tack at Disney.The marvel attractions were ok but they had technical glitches and the queues horrendous. The parade was so busy the little 6 year old could hardly see anything. I know people were queuing since 4 pm for the 5.30 pm parade (what a waste of a day). Same with the fireworks we turned up at 9 ish to find a good patch but taller selfish people just walked in and stood in front of us again he couldn   t see much. I must add that not once did we see Mickey or Minnie except on the float or if we were prepared to queue for ages or book some silly breakfast (more money) with the characters. Why couldn   t they just have a few of these characters meeting and greeting children?. Their app is not very good and doesn   t give much info nor is it interactive enough. Information in general is sketchy unless you sit there planning for weeks. I think if you are a regular or know how to play the game you   d be ok. This is not a destination of once in a life time for a 6 yr old. There is no room for spontaneity. In general I felt we could have holidayed in Africa and seen real lions or the Caribbean and enjoyed the beaches for a better experience for the amount of money we paid. This was just a very tacky, dirty and over priced experience for very little return. I feel the place is so commercial (money, money, money)that the spirit of the magic is lost! ",Disneyland_Paris
667232504,5,2019-4,United Kingdom,"This was my second time back, being younger the first time it was obviously more amazing than the second! But the second was just as amazing!!! It   s a great day out holiday, we did fast track for a lot of the rides so we didn   t have to que long this was available for free on loads of the rides! We didn   t see many characters around the park and the parade didn   t happen either because of the rain definitely take your own food and drink! It   s expensive and actually trying to get in a restaurant to sit down is a whole other mission and you waste half your day! But an AMAZING experience can   t wait to go back!!                            ",Disneyland_Paris
667149360,5,2019-4,United Kingdom,"Loved it, great for all ages. Would recommend staying for the illuminations at 10pm, they last about 15 20 mins and are amazing. Would also suggest watching the parade but get there early to get to the front so you can see. Lots of queues, try to get on rides when the queue is smallish, food and drinks are expensive. Bring snacks and water bottles to refill in the taps, was a great day!",Disneyland_Paris
667124936,4,2019-4,United Kingdom,"This was our first trip to Disney with our 6 year old daughter. It is fair to stay she loved it. I have been to Orlando but it was a few years ago and I also loved the park. I would say do some research first in terms of how to make the best of it   fast passes, meal packages etc.We had a fantastic time and loved the rides, meeting the characters, the parade and the fireworks (so much more than just fireworks!). The cast members were always friendly. The park was very clean and well kept. I would recommend downloading the app because it gives you the queue times without having to go to the ride. It definitely helped us plan a bit better. We went to both DLP and Disney Studios. I think Studio's is aimed at slightly older kids and because its smaller it feel busier but we LOVED the ratatouille ride! Probably our favorite of all! Dont miss the fireworks   they are AMAZING. We saw illuminations when we visited.Things that could be improved? Meals and food are eye wateringly expensive! If you are staying at Disney itself consider a meal plan and book some meals before you go (queues are wild). As a vegetarian I lived off pizza, pasta and chips for 5 days which was less than ideal (and i now have a waistline to prove it :D). Disney please could you add some Veggie meals to the menus? :) We are back home with many fabulous memories, tighter jeans and a lot lighter wallets! But we will definitely come again!",Disneyland_Paris
667082035,1,2019-4,United Kingdom,"A very disappointing experience.Went with my husband , grandchildren and daughter and her husband for three days.Long queues everywhere, some over an hour for rides which last 5 minutes. We went on 3 rides a day ! Poor signage and lack of information on site. Queues to meet Disney characters , plus charges for photos. All in all there is no Magic, just a money making concern.",Disneyland_Paris
667072412,3,2018-9,Australia,"First time we came was a part of our honeymoon trip around Europe 16 years ago. The food was plastic but we enjoyed ourselves laughing about it. The rides were typical though. Now it   s updated with more modern rides for adults but it doesn   t have the same feel as Anaheim, which is still our favourite Disneyland.",Disneyland_Paris
667019885,3,2019-3,United States,"It could be really nice, but I couldn't stand the que, too large, wait sometimes more than one hour for 5 minutes fun. I am too old for this...",Disneyland_Paris
666869208,5,2019-4,United Kingdom,"This was our first Disneyland experience and wow, what an amazing place! The park is immaculate, and the staff are friendly and constantly happy to help! We were concerned that we had seen so many complaints about rude people pushing their way to the front of the parades etc, but we only experienced this twice in our visit and it didn   t ruin our experience. The character meet and greets are brilliant, and worth the queues! Make the most of extra park hours if you stay in a Disney hotel, as queues for rides do get rather long! We went with the rule that if the queues were longer than 30 mins, we didn   t queue and we managed to do all the rides we wanted to using extra park hours and going on rides during parade and illumination times (once you   ve seen them once, you don   t need to see them again, they are the same every day!)We will return to this lovely park in the future.....starting saving the pennies now!!",Disneyland_Paris
666738327,5,2019-4,United Kingdom,"Disneyland Park, Paris is a wonderful, magical place which makes me forget any stress and completely relax to enjoy a family holiday. We have visited many times but this was the first time we have taken my sister, nephew and niece with us. It was fantastic to share our favourite rides, experiences and the magical atmosphere with them and see it through their eyes. ",Disneyland_Paris
666692005,5,2019-4,United Kingdom,"Wow...nobody quite does it like Disney!Our first family trip (2 adults a 6 year old and a 13 year old).We downloaded the app which is extremely helpful as it gives you the waiting times for all the rides. We bought personalised t shirts and Mickey ears before we left..Disney is VERY EXPENSIVE so be prepared to spend a lot of money on most thingsWe booked breakfast with the Disney characters which was wonderfulThe main strret parade at 5.30 gets super busy so book your pavement slot early (just sit down around 4.45). The fireworks at 10pm are magnificent, we probably should have got there at 9pm for a better viewing place but after 3 full days its exhausting!..we did end up hiring a buggy for our 6 year old as she was so tired by 9pm...its 25 Euros but well worth it should the need ariseOverall...fabulous magical colourful...nobody does it better then Disney",Disneyland_Paris
